Active,Date Added,Last Active,URL,Price,ZIP,City,Disposition,Details
A,24.01.2024,24.01.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02912731370qspobkfn.czuv.22/qiq,14000,484!27,čftlê!CveĜkpwjdf,2+kk,""
A,24.01.2024,24.01.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02914179570qspobkfn.czuv.3ll.56n3.mpe{jf.46n3.w.vmjdj.difmdjdlfip/qiq,13700,481!12,čftlê!CveĜkpwjdf,2+kk,""
A,24.01.2024,24.01.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02913:89810qspobkfn.3ll.dftlf.cvefkpwjdf.qbqjsfotlb.v.ofnpdojdf/qiq,10500,481!12,čftlê!CveĜkpwjdf,2+kk,|  zateplen  |  balk  
A,24.01.2024,24.01.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02913:45:60qspobkfn.czuv.3ll.57n3.t.cbmlpofn.imjofdlb.uzo.obe.wmubwpv/qiq,7500,486!12,čftlê!CveĜkpwjdf,2+kk,|  balk  
A,23.01.2024,24.01.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02913585850qspobkfn.czuv.3ll.74.n3.lbsmb.jw.dftlf.cvefkpwjdf/qiq,9900,481!12,čftlê!CveĜkpwjdf,2+kk,|  osobní  
A,22.01.2024,24.01.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02913299860qspobkfn.czuv.3ll.t.mpe{jj.b.qbslpwbdjn.tubojn.dftlf.wscof/qiq,15000,481!22,čftlê!CveĜkpwjdf,2+kk,|  novostavb  
A,22.01.2024,24.01.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02912:72490czu.3ll.opwptubwcb.tvdif.wscof/qiq,Vtextu,481!17,čftlê!CveĜkpwjdf,2+kk,|  novostavb  
A,22.01.2024,24.01.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02912:12530qspobkfn.3ll.dftlf.cvefkpwjdf.dftlf.wscof/qiq,15000,481!12,čftlê!CveĜkpwjdf,2+kk,""
A,22.01.2024,24.01.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu029128:6790qspobkfn.czuv.3ll.dftlf.wscof.dftlf.cvefkpwjdf/qiq,12000,481!22,čftlê!CveĜkpwjdf,2+kk,|  osobní  |  OV  |  centrum  
A,17.01.2024,24.01.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu028::645:90qspobknv.3ll.66n3/qiq,10000,481!17,čftlê!CveĜkpwjdf,2+kk,|  MHD  
A,16.01.2024,24.01.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu028::218860qsptupsoz.czu.3ll.{b.qjmpv.usipwf.twjoz/qiq,12000,485!12,čftlê!CveĜkpwjdf,2+kk,|  novostavb  |  balk  
A,15.01.2024,24.01.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu028:97:8:90qspobkfn.czuv.3ll.76.n.dftlf.cvefkpwjdf.vm.tspvcbsfotlb/qiq,18000,481!19,čftlê!CveĜkpwjdf,2+kk,|  osobní  
A,15.01.2024,24.01.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu028:9563510qspobkfn.czuv.3ll.vm.opwb.dftlf.cvefkpwjdf/qiq,12500,481!12,čftlê!CveĜkpwjdf,2+kk,|  OV  |  centrum  |  MHD  |  balk  
A,13.01.2024,24.01.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu028:88619:03ll.w.se.t.ufsbtpv.ob.wdfmof/qiq,14000,484!93,čftlê!CveĜkpwjdf,2+kk,|  po rekonstrukci  
A,08.01.2024,24.01.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu028:64:3870qspobkfn.czuv.3ll.t.qbsl.tubojn.c.tnfuboz.dc/qiq,13750,481!12,čftlê!CveĜkpwjdf,2+kk,|  osobní  |  centrum  |  MHD  
A,03.01.2024,24.01.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu028:4312560qspefk.czu.3ll.52/qiq,13000,481!12,čftlê!CveĜkpwjdf,2+kk,|  OV  |  centrum  |  MHD  
X,22.12.2023,26.12.2023,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02899562240qspobkfn.3ll.dftlf.cvefkpwjdf.ktcbbsb.v.dfousb/qiq,11000,481!12,čftlê!CveĜkpwjdf,2+kk,""
X,20.12.2023,26.12.2023,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02898882430qspobkfn.czu.3ll.85.n3/qiq,14000,481!22,čftlê!CveĜkpwjdf,2+kk,
X,20.12.2023,26.12.2023,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02898814620qspobkfn.czuv.3ll.61n3/qiq,9500,486!12,čftlê!CveĜkpwjdf,2+kk,|  balk  
X,20.12.2023,26.12.2023,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02898953:40qspobkfn.czuv.3ll.vm.opwb.dftlf.cvefkpwjdf/qiq,12500,481!12,čftlê!CveĜkpwjdf,2+kk,|  OV  |  centrum  |  MHD  |  balk  
X,20.12.2023,26.12.2023,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02898976:40qspobkfn.3ll.opwf.isbez.6.lwfuob.isbojdf.t.sblpvtlfn/qiq,9500,484!44,čftlê!CveĜkpwjdf,2+kk,""
X,20.12.2023,22.12.2023,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02898967860qspobkfn.3ll.dftlf.cvefkpwjdf.ktcbbsb.v.dfousb/qiq,11000,481!12,čftlê!CveĜkpwjdf,2+kk,""
X,20.12.2023,26.12.2023,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02898966660qspobkfn.3ll.dftlf.cvefkpwjdf.{j{lpwb.us.v.dfousb/qiq,11000,481!12,čftlê!CveĜkpwjdf,2+kk,|  MHD  
X,19.12.2023,20.12.2023,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02898567590qspobkfn.3ll.dftlf.cvefkpwjdf.ktcbbsb.v.dfousb/qiq,11000,481!12,čftlê!CveĜkpwjdf,2+kk,
X,19.12.2023,20.12.2023,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02898552:90qspobkfn.3ll.dftlf.cvefkpwjdf.{j{lpwb.us.v.dfousb/qiq,11000,481!12,čftlê!CveĜkpwjdf,2+kk,|  MHD  
X,15.12.2023,26.12.2023,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu028968192803ll.svepmgpwtlb.us.566:7.dc/qiq,13000,481!15,čftlê!CveĜkpwjdf,2+kk,
X,13.12.2023,20.12.2023,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02895895810qspobkfn.3ll.opwf.isbez.6.lwfuob.isbojdf.t.sblpvtlfn/qiq,9500,484!44,čftlê!CveĜkpwjdf,2+kk,
X,13.12.2023,20.12.2023,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02895855:80qspobkfn.3ll/qiq,Vtextu,481!18,čftlê!CveĜkpwjdf,2+kk,
X,13.12.2023,19.12.2023,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu028958:6640qspobkfn.3ll.dftlf.cvefkpwjdf.ktcbbsb.v.dfousb/qiq,11000,481!12,čftlê!CveĜkpwjdf,2+kk,
X,13.12.2023,19.12.2023,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu028959615:0qspobkfn.3ll.dftlf.cvefkpwjdf.{j{lpwb.us.v.dfousb/qiq,11000,481!12,čftlê!CveĜkpwjdf,2+kk,|  MHD  
X,12.12.2023,18.12.2023,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02895527610qspobkfn.3ll.opwf.isbez.6.lwfuob.isbojdf.t.sblpvtlfn/qiq,9500,484!44,čftlê!CveĜkpwjdf,2+kk,
X,07.12.2023,26.12.2023,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02893152320kfejofdob.obcjelb.czuv.3ll.t.wfmlzn.cbmlpofn.wmbtuoj.qbslp/qiq,15000,481!22,čftlê!CveĜkpwjdf,2+kk,|  centrum  |  novostavb  |  balk  
X,07.12.2023,18.12.2023,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02893239170qspobkfn.3ll.opwf.isbez.6.lwfuob.isbojdf.t.sblpvtlfn/qiq,9500,484!44,čftlê!CveĜkpwjdf,2+kk,
X,05.12.2023,18.12.2023,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02892228690qspobkfn.3ll.dftlf.cvefkpwjdf.mjqpwb/qiq,12500,481!12,čftlê!CveĜkpwjdf,2+kk,|  MHD  |  balk  
X,05.12.2023,18.12.2023,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu028922233:0qspobkfn.3ll.dftlf.cvefkpwjdf.{j{lpwb.us.v.dfousb/qiq,11000,481!12,čftlê!CveĜkpwjdf,2+kk,|  MHD  
X,05.12.2023,18.12.2023,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu028922887:0qspobkfn.czuv.3ll.t.mpe{jj.b.qbslpwbojn.epcspwpetlb.dc/qiq,13000,481!17,čftlê!CveĜkpwjdf,2+kk,|  osobní  |  OV  |  centrum  
X,04.12.2023,18.12.2023,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02891744::0qspobkfn.3ll.dftlf.cvefkpwjdf.{j{lpwb.us.v.dfousb/qiq,11000,481!12,čftlê!CveĜkpwjdf,2+kk,|  MHD  
X,04.12.2023,18.12.2023,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02891753650qspobkfn.3ll.dftlf.cvefkpwjdf.mjqpwb/qiq,12500,481!12,čftlê!CveĜkpwjdf,2+kk,|  MHD  |  balk  
X,04.12.2023,18.12.2023,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02891848710qspobkfn.3ll.dftlf.cvefkpwjdf.mjqpwb/qiq,12500,481!12,čftlê!CveĜkpwjdf,2+kk,|  MHD  |  balk  
X,01.12.2023,18.12.2023,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu0288:349:60qspobkfn.3ll.opwf.isbez.6.lwfuob.isbojdf.t.sblpvtlfn/qiq,9500,484!44,čftlê!CveĜkpwjdf,2+kk,
X,01.12.2023,18.12.2023,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu0288:343160qspobkfn.3ll.dftlf.cvefkpwjdf.mjqpwb/qiq,12500,481!12,čftlê!CveĜkpwjdf,2+kk,|  MHD  |  balk  
X,01.12.2023,18.12.2023,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu0288:468720qspobkfn.3ll.dftlf.cvefkpwjdf.{j{lpwb.us.v.dfousb/qiq,11000,481!12,čftlê!CveĜkpwjdf,2+kk,|  MHD  
X,30.11.2023,30.11.2023,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu0288986:450qspobkfn.3ll.dftlf.cvefkpwjdf.mjqpwb/qiq,12500,481!12,čftlê!CveĜkpwjdf,2+kk,|  MHD  |  balk  
X,29.11.2023,30.11.2023,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02889563790qspobkfn.3ll.opwf.isbez.6.lwfuob.isbojdf.t.sblpvtlfn/qiq,9500,484!44,čftlê!CveĜkpwjdf,2+kk,
X,29.11.2023,26.12.2023,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02889561390qspobkfn.nf{pofupwfip.czuv.w.pcdj.mjuwjopwjdf.v.dc/qiq,11500,481!12,čftlê!CveĜkpwjdf,2+kk,|  MHD  
X,29.11.2023,18.12.2023,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02889456:70qspobkfn.czuv.3ll.w.vmjdj.mjqpwb.61.n3/qiq,12500,481!12,čftlê!CveĜkpwjdf,2+kk,|  MHD  |  balk  
A,29.11.2023,24.01.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02889561390qspobkfn.nf{pofupwfip.czuv.w.pcdj.mjuwjopwjdf.v.dc/qiq,10900,481!12,čftlê!CveĜkpwjdf,2+kk,|  MHD  
X,28.11.2023,29.11.2023,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02888997780qspobkfn.czu.3ll.59/qiq,13500,481!12,čftlê!CveĜkpwjdf,2+kk,|  OV  |  balk  
X,27.11.2023,26.12.2023,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02888664420qspobkfn.czu.3ll.52/qiq,15000,481!12,čftlê!CveĜkpwjdf,2+kk,|  osobní  |  OV  |  centrum  |  MHD  
X,27.11.2023,18.12.2023,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02888425970qspobkfn.czuv.3ll.l.dipdipmz.dftlf.cvefkpwjdf/qiq,11000,481!16,čftlê!CveĜkpwjdf,2+kk,
A,27.11.2023,24.01.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02888664420qspobkfn.czu.3ll.52/qiq,16000,481!12,čftlê!CveĜkpwjdf,2+kk,|  osobní  |  OV  |  centrum  |  MHD  
X,25.11.2023,26.12.2023,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02887237750of{obtpw.uzo.obe.wmu.4.ll/qiq,6500,486!12,čftlê!CveĜkpwjdf,2+kk,
A,25.11.2023,24.01.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02887237750of{obtpw.uzo.obe.wmu.4.ll/qiq,6500,486!12,čftlê!CveĜkpwjdf,2+kk,""
X,23.11.2023,28.11.2023,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu0288655:970qspobkfn.qsj{fnojip.czuv.3ll.w.pcdj.mjuwjopwjdf.v.dc/qiq,9500,481!12,čftlê!CveĜkpwjdf,2+kk,|  MHD  
X,23.11.2023,18.12.2023,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02886471850qspobkfn.3ll.dftlf.cvefkpwjdf.ktcbbsb.v.dfousb/qiq,11000,481!12,čftlê!CveĜkpwjdf,2+kk,
X,23.11.2023,22.12.2023,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02886521370qspobkfn.czuv.3ll.t.cbmlpofn.mifojdlb.dftlf.cvefkpwjdf.3.23111.ldnft.5/qiq,12000,481!16,čftlê!CveĜkpwjdf,2+kk,|  MHD  |  balk  
